,year,zip_code,causes_of_death,count
139246,2015,91390,CLD,<11
139247,2015,91390,DIA,<11
139248,2015,91390,HOM,<11
139249,2015,91390,HTD,26
139250,2015,91390,HYP,<11
139251,2015,91390,INJ,<11
139252,2015,91390,LIV,<11
139253,2015,91390,NEP,0
139254,2015,91390,OTH,12
139255,2015,91390,PNF,<11
139256,2015,91390,STK,<11
139257,2015,91390,SUI,<11
139258,2015,91401,ALZ,13
139259,2015,91401,CAN,60
139260,2015,91401,CLD,<11
139261,2015,91401,DIA,<11
139262,2015,91401,HOM,<11
139263,2015,91401,HTD,60
139264,2015,91401,HYP,<11
139265,2015,91401,INJ,11
139266,2015,91401,LIV,<11
139267,2015,91401,NEP,<11
139268,2015,91401,OTH,30
139269,2015,91401,PNF,<11
139270,2015,91401,STK,<11
139271,2015,91401,SUI,<11
139272,2015,91402,ALZ,13
139273,2015,91402,CAN,74
139274,2015,91402,CLD,13
139275,2015,91402,DIA,21
139276,2015,91402,HOM,<11
139277,2015,91402,HTD,83
139278,2015,91402,HYP,<11
139279,2015,91402,INJ,12
139280,2015,91402,LIV,11
139281,2015,91402,NEP,<11
139282,2015,91402,OTH,44
139283,2015,91402,PNF,<11
139284,2015,91402,STK,12
139285,2015,91402,SUI,<11
139286,2015,91403,ALZ,<11
139287,2015,91403,CAN,49
139288,2015,91403,CLD,<11
139289,2015,91403,DIA,<11
139290,2015,91403,HOM,0
139291,2015,91403,HTD,53
139292,2015,91403,HYP,<11
139293,2015,91403,INJ,<11
139294,2015,91403,LIV,<11
139295,2015,91403,NEP,<11
139296,2015,91403,OTH,36
139297,2015,91403,PNF,12
139298,2015,91403,STK,<11
139299,2015,91403,SUI,<11
139300,2015,91405,ALZ,22
139301,2015,91405,CAN,57
139302,2015,91405,CLD,12
139303,2015,91405,DIA,11
139304,2015,91405,HOM,<11
139305,2015,91405,HTD,88
139306,2015,91405,HYP,<11
139307,2015,91405,INJ,14
139308,2015,91405,LIV,<11
139309,2015,91405,NEP,<11
139310,2015,91405,OTH,55
139311,2015,91405,PNF,<11
139312,2015,91405,STK,13
139313,2015,91405,SUI,<11
139314,2015,91406,ALZ,17
139315,2015,91406,CAN,51
139316,2015,91406,CLD,<11
139317,2015,91406,DIA,<11
139318,2015,91406,HOM,<11
139319,2015,91406,HTD,76
139320,2015,91406,HYP,<11
139321,2015,91406,INJ,13
139322,2015,91406,LIV,13
139323,2015,91406,NEP,<11
139324,2015,91406,OTH,47
139325,2015,91406,PNF,<11
139326,2015,91406,STK,15
139327,2015,91406,SUI,<11
139328,2015,91411,ALZ,<11
139329,2015,91411,CAN,40
139330,2015,91411,CLD,<11
139331,2015,91411,DIA,12
139332,2015,91411,HOM,0
139333,2015,91411,HTD,44
139334,2015,91411,HYP,<11
139335,2015,91411,INJ,<11
139336,2015,91411,LIV,<11
139337,2015,91411,NEP,<11
139338,2015,91411,OTH,21
139339,2015,91411,PNF,<11
139340,2015,91411,STK,<11
139341,2015,91411,SUI,0
139342,2015,91423,ALZ,<11
139343,2015,91423,CAN,48
139344,2015,91423,CLD,<11
139345,2015,91423,DIA,<11
139346,2015,91423,HOM,<11
139347,2015,91423,HTD,39
139348,2015,91423,HYP,<11
139349,2015,91423,INJ,<11
139350,2015,91423,LIV,0
139351,2015,91423,NEP,<11
139352,2015,91423,OTH,21
139353,2015,91423,PNF,<11
139354,2015,91423,STK,18
139355,2015,91423,SUI,<11
139356,2015,91436,ALZ,16
139357,2015,91436,CAN,33
139358,2015,91436,CLD,<11
139359,2015,91436,DIA,<11
139360,2015,91436,HOM,0
139361,2015,91436,HTD,39
139362,2015,91436,HYP,<11
139363,2015,91436,INJ,<11
139364,2015,91436,LIV,<11
139365,2015,91436,NEP,<11
139366,2015,91436,OTH,16
139367,2015,91436,PNF,<11
139368,2015,91436,STK,14
139369,2015,91436,SUI,<11
139370,2015,91501,ALZ,<11
139371,2015,91501,CAN,26
139372,2015,91501,CLD,<11
139373,2015,91501,DIA,<11
139374,2015,91501,HOM,0
139375,2015,91501,HTD,46
139376,2015,91501,HYP,<11
139377,2015,91501,INJ,<11
139378,2015,91501,LIV,<11
139379,2015,91501,NEP,<11
139380,2015,91501,OTH,24
139381,2015,91501,PNF,<11
139382,2015,91501,STK,<11
139383,2015,91501,SUI,<11
139384,2015,91502,ALZ,<11
139385,2015,91502,CAN,30
139386,2015,91502,CLD,<11
139387,2015,91502,DIA,<11
139388,2015,91502,HOM,0
139389,2015,91502,HTD,22
139390,2015,91502,HYP,<11
139391,2015,91502,INJ,<11
139392,2015,91502,LIV,<11
139393,2015,91502,NEP,<11
139394,2015,91502,OTH,<11
139395,2015,91502,PNF,<11
139396,2015,91502,STK,<11
139397,2015,91502,SUI,<11
139398,2015,91504,ALZ,24
139399,2015,91504,CAN,40
139400,2015,91504,CLD,<11
139401,2015,91504,DIA,<11
139402,2015,91504,HOM,<11
139403,2015,91504,HTD,47
139404,2015,91504,HYP,<11
139405,2015,91504,INJ,<11
139406,2015,91504,LIV,<11
139407,2015,91504,NEP,<11
139408,2015,91504,OTH,18
139409,2015,91504,PNF,<11
139410,2015,91504,STK,<11
139411,2015,91504,SUI,0
139412,2015,91505,ALZ,25
139413,2015,91505,CAN,54
139414,2015,91505,CLD,17
139415,2015,91505,DIA,<11
139416,2015,91505,HOM,0
139417,2015,91505,HTD,62
139418,2015,91505,HYP,<11
139419,2015,91505,INJ,11
139420,2015,91505,LIV,<11
139421,2015,91505,NEP,<11
139422,2015,91505,OTH,22
139423,2015,91505,PNF,<11
139424,2015,91505,STK,15
139425,2015,91505,SUI,<11
139426,2015,91506,ALZ,11
139427,2015,91506,CAN,35
139428,2015,91506,CLD,<11
139429,2015,91506,DIA,<11
139430,2015,91506,HOM,0
139431,2015,91506,HTD,50
139432,2015,91506,HYP,<11
139433,2015,91506,INJ,<11
139434,2015,91506,LIV,<11
139435,2015,91506,NEP,<11
139436,2015,91506,OTH,<11
139437,2015,91506,PNF,<11
139438,2015,91506,STK,<11
139439,2015,91506,SUI,<11
139440,2015,91601,ALZ,<11
139441,2015,91601,CAN,31
139442,2015,91601,CLD,<11
139443,2015,91601,DIA,<11
139444,2015,91601,HOM,<11
139445,2015,91601,HTD,46
139446,2015,91601,HYP,<11
139447,2015,91601,INJ,11
139448,2015,91601,LIV,<11
139449,2015,91601,NEP,<11
139450,2015,91601,OTH,21
139451,2015,91601,PNF,<11
139452,2015,91601,STK,11
139453,2015,91601,SUI,<11
139454,2015,91602,ALZ,<11
139455,2015,91602,CAN,29
139456,2015,91602,CLD,<11
139457,2015,91602,DIA,<11
139458,2015,91602,HOM,0
139459,2015,91602,HTD,19
139460,2015,91602,HYP,<11
139461,2015,91602,INJ,<11
139462,2015,91602,LIV,0
139463,2015,91602,NEP,<11
139464,2015,91602,OTH,16
139465,2015,91602,PNF,<11
139466,2015,91602,STK,<11
139467,2015,91602,SUI,<11
139468,2015,91604,ALZ,19
139469,2015,91604,CAN,50
139470,2015,91604,CLD,<11
139471,2015,91604,DIA,<11
139472,2015,91604,HOM,0
139473,2015,91604,HTD,59
139474,2015,91604,HYP,<11
139475,2015,91604,INJ,<11
139476,2015,91604,LIV,<11
139477,2015,91604,NEP,<11
139478,2015,91604,OTH,24
139479,2015,91604,PNF,12
139480,2015,91604,STK,<11
139481,2015,91604,SUI,<11
139482,2015,91605,ALZ,21
139483,2015,91605,CAN,67
139484,2015,91605,CLD,14
139485,2015,91605,DIA,14
139486,2015,91605,HOM,<11
139487,2015,91605,HTD,87
139488,2015,91605,HYP,<11
139489,2015,91605,INJ,15
139490,2015,91605,LIV,11
139491,2015,91605,NEP,<11
139492,2015,91605,OTH,39
139493,2015,91605,PNF,<11
139494,2015,91605,STK,17
139495,2015,91605,SUI,<11
139496,2015,91606,ALZ,<11
139497,2015,91606,CAN,52
139498,2015,91606,CLD,17
139499,2015,91606,DIA,11
139500,2015,91606,HOM,<11
139501,2015,91606,HTD,67
139502,2015,91606,HYP,<11
139503,2015,91606,INJ,<11
139504,2015,91606,LIV,<11
139505,2015,91606,NEP,<11
139506,2015,91606,OTH,37
139507,2015,91606,PNF,<11
139508,2015,91606,STK,12
139509,2015,91606,SUI,<11
139510,2015,91607,ALZ,13
139511,2015,91607,CAN,36
139512,2015,91607,CLD,<11
139513,2015,91607,DIA,<11
139514,2015,91607,HOM,0
139515,2015,91607,HTD,56
139516,2015,91607,HYP,<11
139517,2015,91607,INJ,<11
139518,2015,91607,LIV,<11
139519,2015,91607,NEP,<11
139520,2015,91607,OTH,33
139521,2015,91607,PNF,15
139522,2015,91607,STK,12
139523,2015,91607,SUI,<11
139524,2015,91701,ALZ,20
139525,2015,91701,CAN,69
139526,2015,91701,CLD,17
139527,2015,91701,DIA,13
139528,2015,91701,HOM,<11
139529,2015,91701,HTD,65
139530,2015,91701,HYP,<11
139531,2015,91701,INJ,<11
139532,2015,91701,LIV,11
139533,2015,91701,NEP,<11
139534,2015,91701,OTH,39
139535,2015,91701,PNF,<11
139536,2015,91701,STK,13
139537,2015,91701,SUI,<11
139538,2015,91702,ALZ,25
139539,2015,91702,CAN,87
139540,2015,91702,CLD,20
139541,2015,91702,DIA,18
139542,2015,91702,HOM,<11
139543,2015,91702,HTD,68
139544,2015,91702,HYP,<11
139545,2015,91702,INJ,<11
139546,2015,91702,LIV,<11
139547,2015,91702,NEP,<11
139548,2015,91702,OTH,53
139549,2015,91702,PNF,11
139550,2015,91702,STK,18
139551,2015,91702,SUI,<11
139552,2015,91706,ALZ,19
139553,2015,91706,CAN,90
139554,2015,91706,CLD,14
139555,2015,91706,DIA,25
139556,2015,91706,HOM,<11
139557,2015,91706,HTD,74
139558,2015,91706,HYP,<11
139559,2015,91706,INJ,18
139560,2015,91706,LIV,15
139561,2015,91706,NEP,<11
139562,2015,91706,OTH,45
139563,2015,91706,PNF,<11
139564,2015,91706,STK,26
139565,2015,91706,SUI,<11
139566,2015,91708,ALZ,<11
139567,2015,91708,CAN,<11
139568,2015,91708,CLD,0
139569,2015,91708,DIA,0
139570,2015,91708,HOM,0
139571,2015,91708,HTD,0
139572,2015,91708,HYP,0
139573,2015,91708,INJ,<11
139574,2015,91708,LIV,0
139575,2015,91708,NEP,0
139576,2015,91708,OTH,<11
139577,2015,91708,PNF,<11
139578,2015,91708,STK,0
139579,2015,91708,SUI,<11
139580,2015,91709,ALZ,17
139581,2015,91709,CAN,83
139582,2015,91709,CLD,20
139583,2015,91709,DIA,<11
139584,2015,91709,HOM,0
139585,2015,91709,HTD,72
139586,2015,91709,HYP,<11
139587,2015,91709,INJ,<11
139588,2015,91709,LIV,<11
139589,2015,91709,NEP,<11
139590,2015,91709,OTH,44
139591,2015,91709,PNF,<11
139592,2015,91709,STK,20
139593,2015,91709,SUI,<11
139594,2015,91710,ALZ,19
139595,2015,91710,CAN,103
139596,2015,91710,CLD,24
139597,2015,91710,DIA,21
139598,2015,91710,HOM,0
139599,2015,91710,HTD,98
139600,2015,91710,HYP,13
139601,2015,91710,INJ,19
139602,2015,91710,LIV,11
139603,2015,91710,NEP,<11
139604,2015,91710,OTH,70
139605,2015,91710,PNF,12
139606,2015,91710,STK,25
139607,2015,91710,SUI,<11
139608,2015,91711,ALZ,45
139609,2015,91711,CAN,59
139610,2015,91711,CLD,22
139611,2015,91711,DIA,13
139612,2015,91711,HOM,<11
139613,2015,91711,HTD,112
139614,2015,91711,HYP,<11
139615,2015,91711,INJ,18
139616,2015,91711,LIV,<11
139617,2015,91711,NEP,<11
139618,2015,91711,OTH,56
139619,2015,91711,PNF,<11
139620,2015,91711,STK,22
139621,2015,91711,SUI,<11
139622,2015,91722,ALZ,16
139623,2015,91722,CAN,64
139624,2015,91722,CLD,13
139625,2015,91722,DIA,11
139626,2015,91722,HOM,<11
139627,2015,91722,HTD,48
139628,2015,91722,HYP,<11
139629,2015,91722,INJ,<11
139630,2015,91722,LIV,<11
139631,2015,91722,NEP,<11
139632,2015,91722,OTH,25
139633,2015,91722,PNF,<11
139634,2015,91722,STK,13
139635,2015,91722,SUI,<11
139636,2015,91723,ALZ,12
139637,2015,91723,CAN,31
139638,2015,91723,CLD,11
139639,2015,91723,DIA,<11
139640,2015,91723,HOM,0
139641,2015,91723,HTD,35
139642,2015,91723,HYP,<11
139643,2015,91723,INJ,<11
139644,2015,91723,LIV,<11
139645,2015,91723,NEP,<11
139646,2015,91723,OTH,20
139647,2015,91723,PNF,<11
139648,2015,91723,STK,<11
139649,2015,91723,SUI,<11
139650,2015,91724,ALZ,<11
139651,2015,91724,CAN,46
139652,2015,91724,CLD,<11
139653,2015,91724,DIA,<11
139654,2015,91724,HOM,<11
139655,2015,91724,HTD,53
139656,2015,91724,HYP,<11
139657,2015,91724,INJ,<11
139658,2015,91724,LIV,<11
139659,2015,91724,NEP,<11
139660,2015,91724,OTH,31
139661,2015,91724,PNF,<11
139662,2015,91724,STK,13
139663,2015,91724,SUI,0
139664,2015,91730,ALZ,15
139665,2015,91730,CAN,90
139666,2015,91730,CLD,18
139667,2015,91730,DIA,18
139668,2015,91730,HOM,<11
139669,2015,91730,HTD,72
139670,2015,91730,HYP,<11
139671,2015,91730,INJ,17
139672,2015,91730,LIV,<11
139673,2015,91730,NEP,<11
139674,2015,91730,OTH,51
139675,2015,91730,PNF,<11
139676,2015,91730,STK,18
139677,2015,91730,SUI,15
139678,2015,91731,ALZ,<11
139679,2015,91731,CAN,50
139680,2015,91731,CLD,<11
139681,2015,91731,DIA,<11
139682,2015,91731,HOM,<11
139683,2015,91731,HTD,49
139684,2015,91731,HYP,<11
139685,2015,91731,INJ,<11
139686,2015,91731,LIV,<11
139687,2015,91731,NEP,<11
139688,2015,91731,OTH,26
139689,2015,91731,PNF,<11
139690,2015,91731,STK,<11
139691,2015,91731,SUI,<11
139692,2015,91732,ALZ,12
139693,2015,91732,CAN,78
139694,2015,91732,CLD,11
139695,2015,91732,DIA,14
139696,2015,91732,HOM,<11
139697,2015,91732,HTD,69
139698,2015,91732,HYP,<11
139699,2015,91732,INJ,17
139700,2015,91732,LIV,<11
139701,2015,91732,NEP,<11
139702,2015,91732,OTH,44
139703,2015,91732,PNF,13
139704,2015,91732,STK,17
139705,2015,91732,SUI,<11
139706,2015,91733,ALZ,<11
139707,2015,91733,CAN,48
139708,2015,91733,CLD,12
139709,2015,91733,DIA,14
139710,2015,91733,HOM,<11
139711,2015,91733,HTD,46
139712,2015,91733,HYP,<11
139713,2015,91733,INJ,<11
139714,2015,91733,LIV,16
139715,2015,91733,NEP,<11
139716,2015,91733,OTH,27
139717,2015,91733,PNF,11
139718,2015,91733,STK,15
139719,2015,91733,SUI,<11
139720,2015,91737,ALZ,<11
139721,2015,91737,CAN,26
139722,2015,91737,CLD,<11
139723,2015,91737,DIA,<11
139724,2015,91737,HOM,<11
139725,2015,91737,HTD,35
139726,2015,91737,HYP,<11
139727,2015,91737,INJ,<11
139728,2015,91737,LIV,<11
139729,2015,91737,NEP,0
139730,2015,91737,OTH,32
139731,2015,91737,PNF,<11
139732,2015,91737,STK,<11
139733,2015,91737,SUI,<11
139734,2015,91739,ALZ,<11
139735,2015,91739,CAN,37
139736,2015,91739,CLD,11
139737,2015,91739,DIA,<11
139738,2015,91739,HOM,<11
139739,2015,91739,HTD,30
139740,2015,91739,HYP,0
139741,2015,91739,INJ,<11
139742,2015,91739,LIV,<11
139743,2015,91739,NEP,<11
139744,2015,91739,OTH,21
139745,2015,91739,PNF,<11
139746,2015,91739,STK,<11
139747,2015,91739,SUI,<11
139748,2015,91740,ALZ,17
139749,2015,91740,CAN,55
139750,2015,91740,CLD,20
139751,2015,91740,DIA,13
139752,2015,91740,HOM,0
139753,2015,91740,HTD,76
139754,2015,91740,HYP,<11
139755,2015,91740,INJ,<11
139756,2015,91740,LIV,<11
139757,2015,91740,NEP,<11
139758,2015,91740,OTH,36
139759,2015,91740,PNF,<11
139760,2015,91740,STK,<11
139761,2015,91740,SUI,<11
139762,2015,91741,ALZ,18
139763,2015,91741,CAN,54
139764,2015,91741,CLD,<11
139765,2015,91741,DIA,<11
139766,2015,91741,HOM,0
139767,2015,91741,HTD,41
139768,2015,91741,HYP,<11
139769,2015,91741,INJ,<11
139770,2015,91741,LIV,<11
139771,2015,91741,NEP,<11
139772,2015,91741,OTH,26
139773,2015,91741,PNF,<11
139774,2015,91741,STK,16
139775,2015,91741,SUI,<11
139776,2015,91744,ALZ,17
139777,2015,91744,CAN,120
139778,2015,91744,CLD,15
139779,2015,91744,DIA,33
139780,2015,91744,HOM,<11
139781,2015,91744,HTD,87
139782,2015,91744,HYP,<11
139783,2015,91744,INJ,19
139784,2015,91744,LIV,22
139785,2015,91744,NEP,<11
139786,2015,91744,OTH,59
139787,2015,91744,PNF,14
139788,2015,91744,STK,18
139789,2015,91744,SUI,<11
139790,2015,91745,ALZ,20
139791,2015,91745,CAN,87
139792,2015,91745,CLD,13
139793,2015,91745,DIA,13
139794,2015,91745,HOM,<11
139795,2015,91745,HTD,109
139796,2015,91745,HYP,<11
139797,2015,91745,INJ,11
139798,2015,91745,LIV,<11
139799,2015,91745,NEP,<11
139800,2015,91745,OTH,47
139801,2015,91745,PNF,16
139802,2015,91745,STK,32
139803,2015,91745,SUI,<11
139804,2015,91746,ALZ,<11
139805,2015,91746,CAN,41
139806,2015,91746,CLD,<11
139807,2015,91746,DIA,15
139808,2015,91746,HOM,<11
139809,2015,91746,HTD,36
139810,2015,91746,HYP,<11
139811,2015,91746,INJ,<11
139812,2015,91746,LIV,<11
139813,2015,91746,NEP,<11
139814,2015,91746,OTH,18
139815,2015,91746,PNF,<11
139816,2015,91746,STK,<11
139817,2015,91746,SUI,<11
139818,2015,91748,ALZ,13
139819,2015,91748,CAN,66
139820,2015,91748,CLD,<11
139821,2015,91748,DIA,<11
139822,2015,91748,HOM,<11
139823,2015,91748,HTD,62
139824,2015,91748,HYP,<11
139825,2015,91748,INJ,<11
139826,2015,91748,LIV,<11
139827,2015,91748,NEP,<11
139828,2015,91748,OTH,31
139829,2015,91748,PNF,16
139830,2015,91748,STK,22
139831,2015,91748,SUI,<11
139832,2015,91750,ALZ,25
139833,2015,91750,CAN,81
139834,2015,91750,CLD,15
139835,2015,91750,DIA,<11
139836,2015,91750,HOM,0
139837,2015,91750,HTD,86
139838,2015,91750,HYP,<11
139839,2015,91750,INJ,<11
139840,2015,91750,LIV,<11
139841,2015,91750,NEP,<11
139842,2015,91750,OTH,43
139843,2015,91750,PNF,<11
139844,2015,91750,STK,20
139845,2015,91750,SUI,<11
139846,2015,91752,ALZ,<11
139847,2015,91752,CAN,42
139848,2015,91752,CLD,15
139849,2015,91752,DIA,<11
139850,2015,91752,HOM,0
139851,2015,91752,HTD,47
139852,2015,91752,HYP,<11
139853,2015,91752,INJ,18
139854,2015,91752,LIV,<11
139855,2015,91752,NEP,<11
139856,2015,91752,OTH,32
139857,2015,91752,PNF,<11
139858,2015,91752,STK,<11
139859,2015,91752,SUI,<11
139860,2015,91754,ALZ,17
139861,2015,91754,CAN,75
139862,2015,91754,CLD,14
139863,2015,91754,DIA,12
139864,2015,91754,HOM,<11
139865,2015,91754,HTD,78
139866,2015,91754,HYP,<11
139867,2015,91754,INJ,<11
139868,2015,91754,LIV,<11
139869,2015,91754,NEP,<11
139870,2015,91754,OTH,54
139871,2015,91754,PNF,28
139872,2015,91754,STK,24
139873,2015,91754,SUI,<11
139874,2015,91755,ALZ,<11
139875,2015,91755,CAN,59
139876,2015,91755,CLD,<11
139877,2015,91755,DIA,<11
139878,2015,91755,HOM,<11
139879,2015,91755,HTD,42
139880,2015,91755,HYP,<11
139881,2015,91755,INJ,<11
139882,2015,91755,LIV,<11
139883,2015,91755,NEP,<11
139884,2015,91755,OTH,28
139885,2015,91755,PNF,12
139886,2015,91755,STK,<11
139887,2015,91755,SUI,<11
139888,2015,91759,ALZ,<11
139889,2015,91759,CAN,0
139890,2015,91759,CLD,0
139891,2015,91759,DIA,0
139892,2015,91759,HOM,0
139893,2015,91759,HTD,0
139894,2015,91759,HYP,0
139895,2015,91759,INJ,0
139896,2015,91759,LIV,0
139897,2015,91759,NEP,0
139898,2015,91759,OTH,<11
139899,2015,91759,PNF,0
139900,2015,91759,STK,0
139901,2015,91759,SUI,<11
139902,2015,91761,ALZ,14
139903,2015,91761,CAN,55
139904,2015,91761,CLD,17
139905,2015,91761,DIA,12
139906,2015,91761,HOM,<11
139907,2015,91761,HTD,52
139908,2015,91761,HYP,<11
139909,2015,91761,INJ,13
139910,2015,91761,LIV,<11
139911,2015,91761,NEP,<11
139912,2015,91761,OTH,53
139913,2015,91761,PNF,<11
139914,2015,91761,STK,<11
139915,2015,91761,SUI,0
139916,2015,91762,ALZ,18
139917,2015,91762,CAN,77
139918,2015,91762,CLD,22
139919,2015,91762,DIA,11
139920,2015,91762,HOM,<11
139921,2015,91762,HTD,79
139922,2015,91762,HYP,<11
139923,2015,91762,INJ,<11
139924,2015,91762,LIV,<11
139925,2015,91762,NEP,<11
139926,2015,91762,OTH,60
139927,2015,91762,PNF,<11
139928,2015,91762,STK,17
139929,2015,91762,SUI,<11
139930,2015,91763,ALZ,16
139931,2015,91763,CAN,47
139932,2015,91763,CLD,<11
139933,2015,91763,DIA,13
139934,2015,91763,HOM,<11
139935,2015,91763,HTD,55
139936,2015,91763,HYP,<11
139937,2015,91763,INJ,<11
139938,2015,91763,LIV,<11
139939,2015,91763,NEP,<11
139940,2015,91763,OTH,33
139941,2015,91763,PNF,<11
139942,2015,91763,STK,11
139943,2015,91763,SUI,<11
139944,2015,91764,ALZ,<11
139945,2015,91764,CAN,63
139946,2015,91764,CLD,15
139947,2015,91764,DIA,11
139948,2015,91764,HOM,<11
139949,2015,91764,HTD,61
139950,2015,91764,HYP,<11
139951,2015,91764,INJ,14
139952,2015,91764,LIV,<11
139953,2015,91764,NEP,<11
139954,2015,91764,OTH,33
139955,2015,91764,PNF,<11
139956,2015,91764,STK,23
139957,2015,91764,SUI,<11
139958,2015,91765,ALZ,18
139959,2015,91765,CAN,72
139960,2015,91765,CLD,<11
139961,2015,91765,DIA,<11
139962,2015,91765,HOM,<11
139963,2015,91765,HTD,54
139964,2015,91765,HYP,<11
139965,2015,91765,INJ,<11
139966,2015,91765,LIV,<11
139967,2015,91765,NEP,<11
139968,2015,91765,OTH,43
139969,2015,91765,PNF,<11
139970,2015,91765,STK,16
139971,2015,91765,SUI,<11
139972,2015,91766,ALZ,18
139973,2015,91766,CAN,95
139974,2015,91766,CLD,19
139975,2015,91766,DIA,28
139976,2015,91766,HOM,<11
139977,2015,91766,HTD,76
139978,2015,91766,HYP,<11
139979,2015,91766,INJ,19
139980,2015,91766,LIV,13
139981,2015,91766,NEP,<11
139982,2015,91766,OTH,44
139983,2015,91766,PNF,<11
139984,2015,91766,STK,22
139985,2015,91766,SUI,<11
139986,2015,91767,ALZ,16
139987,2015,91767,CAN,73
139988,2015,91767,CLD,14
139989,2015,91767,DIA,19
139990,2015,91767,HOM,<11
139991,2015,91767,HTD,79
139992,2015,91767,HYP,<11
139993,2015,91767,INJ,11
139994,2015,91767,LIV,<11
139995,2015,91767,NEP,<11
139996,2015,91767,OTH,45
139997,2015,91767,PNF,<11
139998,2015,91767,STK,11
139999,2015,91767,SUI,<11
140000,2015,91768,ALZ,<11
140001,2015,91768,CAN,44
140002,2015,91768,CLD,17
140003,2015,91768,DIA,11
140004,2015,91768,HOM,<11
140005,2015,91768,HTD,49
140006,2015,91768,HYP,<11
140007,2015,91768,INJ,<11
140008,2015,91768,LIV,<11
140009,2015,91768,NEP,<11
140010,2015,91768,OTH,28
140011,2015,91768,PNF,<11
140012,2015,91768,STK,<11
140013,2015,91768,SUI,<11
140014,2015,91770,ALZ,<11
140015,2015,91770,CAN,115
140016,2015,91770,CLD,17
140017,2015,91770,DIA,20
140018,2015,91770,HOM,<11
140019,2015,91770,HTD,93
140020,2015,91770,HYP,13
140021,2015,91770,INJ,<11
140022,2015,91770,LIV,11
140023,2015,91770,NEP,<11
140024,2015,91770,OTH,51
140025,2015,91770,PNF,32
140026,2015,91770,STK,36
140027,2015,91770,SUI,<11
140028,2015,91773,ALZ,18
140029,2015,91773,CAN,68
140030,2015,91773,CLD,23
140031,2015,91773,DIA,<11
140032,2015,91773,HOM,<11
140033,2015,91773,HTD,89
140034,2015,91773,HYP,<11
140035,2015,91773,INJ,<11
140036,2015,91773,LIV,<11
140037,2015,91773,NEP,<11
140038,2015,91773,OTH,44
140039,2015,91773,PNF,<11
140040,2015,91773,STK,19
140041,2015,91773,SUI,<11
140042,2015,91775,ALZ,13
140043,2015,91775,CAN,52
140044,2015,91775,CLD,<11
140045,2015,91775,DIA,<11
140046,2015,91775,HOM,0
140047,2015,91775,HTD,36
140048,2015,91775,HYP,<11
140049,2015,91775,INJ,<11
140050,2015,91775,LIV,<11
140051,2015,91775,NEP,<11
140052,2015,91775,OTH,21
140053,2015,91775,PNF,<11
140054,2015,91775,STK,<11
140055,2015,91775,SUI,<11
140056,2015,91776,ALZ,13
140057,2015,91776,CAN,65
140058,2015,91776,CLD,16
140059,2015,91776,DIA,12
140060,2015,91776,HOM,<11
140061,2015,91776,HTD,66
140062,2015,91776,HYP,<11
140063,2015,91776,INJ,<11
140064,2015,91776,LIV,<11
140065,2015,91776,NEP,<11
140066,2015,91776,OTH,21
140067,2015,91776,PNF,17
140068,2015,91776,STK,22
140069,2015,91776,SUI,<11
140070,2015,91780,ALZ,23
140071,2015,91780,CAN,65
140072,2015,91780,CLD,23
140073,2015,91780,DIA,<11
140074,2015,91780,HOM,0
140075,2015,91780,HTD,75
140076,2015,91780,HYP,<11
140077,2015,91780,INJ,<11
140078,2015,91780,LIV,<11
140079,2015,91780,NEP,<11
140080,2015,91780,OTH,39
140081,2015,91780,PNF,13
140082,2015,91780,STK,20
140083,2015,91780,SUI,<11
140084,2015,91784,ALZ,18
140085,2015,91784,CAN,54
140086,2015,91784,CLD,<11
140087,2015,91784,DIA,<11
140088,2015,91784,HOM,<11
140089,2015,91784,HTD,54
140090,2015,91784,HYP,<11
140091,2015,91784,INJ,<11
140092,2015,91784,LIV,<11
140093,2015,91784,NEP,<11
140094,2015,91784,OTH,45
140095,2015,91784,PNF,<11
140096,2015,91784,STK,<11
140097,2015,91784,SUI,<11
140098,2015,91786,ALZ,30
140099,2015,91786,CAN,86
140100,2015,91786,CLD,35
140101,2015,91786,DIA,17
140102,2015,91786,HOM,<11
140103,2015,91786,HTD,105
140104,2015,91786,HYP,<11
140105,2015,91786,INJ,<11
140106,2015,91786,LIV,11
140107,2015,91786,NEP,<11
140108,2015,91786,OTH,55
140109,2015,91786,PNF,<11
140110,2015,91786,STK,25
140111,2015,91786,SUI,<11
140112,2015,91789,ALZ,12
140113,2015,91789,CAN,65
